,index,user_id,상품명,item_option,user_rank,star,write_date,발색력,지속력,발림성,수분감,올리브영 후기 유무,광고 유무,user_type1,user_type3,user_type4,탑리뷰어,user_type2,user_type5,item_no,user_no,rating
2132,2132,뚜룬뚜룬,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 05 서울러,TOP 1057,5.0,2021-10-06,1.0,3.0,2.0,2.0,,0,,,,0,,,26,788,8.0
2133,2133,체리카롱,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 06 생장미,,5.0,2022-09-17,2.0,2.0,3.0,2.0,,0,,,,1,,,26,1602,9.0
2134,2134,gn4343,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 06 생장미,,5.0,2022-09-03,3.0,1.0,3.0,2.0,,0,,,,0,,,26,230,9.0
2135,2135,mtywqs,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 05 서울러,TOP 1196,4.0,2022-08-30,3.0,2.0,2.0,2.0,,0,복합성,모공,,0,봄웜톤,,26,368,9.0
2136,2136,뽀용,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 06 생장미,,5.0,2022-08-25,3.0,2.0,3.0,3.0,,0,,,,0,,,26,1069,11.0
2137,2137,kcr****,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),,TOP 402,3.0,2022-06-01,3.0,2.0,2.0,2.0,,1,복합성,각질,다크서클,0,겨울쿨톤,,26,306,9.0
2138,2138,블루치즈,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 08 베리 벨벳,TOP 308,4.0,2022-04-28,3.0,1.0,3.0,3.0,,0,,,,0,,,26,1048,10.0
2139,2139,몽맹,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),,,2.0,2022-04-10,3.0,3.0,3.0,2.0,,1,트러블성,모공,블랙헤드,0,겨울쿨톤,,26,910,11.0
2140,2140,zzie,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),,,5.0,2022-04-08,1.0,3.0,3.0,3.0,,1,,,,0,,,26,527,10.0
2141,2141,룰루랄라힝,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),,TOP 43,5.0,2022-03-20,3.0,3.0,3.0,3.0,,1,,,,1,,,26,838,12.0
2142,2142,메로그이,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),,,4.0,2022-03-04,3.0,3.0,3.0,2.0,,1,,,,1,,,26,894,11.0
2143,2143,코덕짱구,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 04 쥬스,TOP 333,4.0,2021-12-18,1.0,1.0,1.0,2.0,,0,복합성,민감성,,0,여름쿨톤,,26,1642,5.0
2144,2144,퍼플n핑크,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 01 복숭아꽃,,5.0,2021-12-05,1.0,3.0,3.0,2.0,,0,,,,0,,,26,1701,9.0
2145,2145,vicky****,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 06 생장미,TOP 465,4.0,2021-12-05,3.0,2.0,2.0,2.0,,0,트러블성,모공,블랙헤드,0,겨울쿨톤,,26,482,9.0
2146,2146,혀언지,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 05 서울러,,4.0,2021-12-03,3.0,2.0,3.0,2.0,,0,,,,0,,,26,1787,10.0
2147,2147,리얼내돈내산,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 01 복숭아꽃,TOP 563,5.0,2021-12-01,3.0,3.0,3.0,3.0,,0,,,,0,,,26,853,12.0
2148,2148,리돌,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 06 생장미,,5.0,2021-12-01,3.0,2.0,2.0,1.0,,0,복합성,각질,다크서클,0,봄웜톤,,26,839,8.0
2149,2149,새,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] [NEW] 10 장미 복숭아,TOP 196,5.0,2021-11-07,2.0,3.0,3.0,2.0,,0,,,,0,,,26,1099,10.0
2150,2150,촉촉베이비,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] [NEW] 09 타로,TOP 43,4.0,2022-10-12,3.0,2.0,3.0,3.0,,0,,,,1,,,26,1605,11.0
2151,2151,치킨너겟,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] [NEW] 09 타로,TOP 517,1.0,2022-10-11,2.0,2.0,3.0,2.0,,0,지성,모공,블랙헤드,0,봄웜톤,,26,1621,9.0
2152,2152,숑댕,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 00 메테오트랙,,5.0,2022-10-09,3.0,2.0,3.0,3.0,,0,,,,0,,,26,1144,11.0
2153,2153,쉿브루노,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 00 메테오트랙,TOP 563,4.0,2022-10-09,3.0,2.0,2.0,3.0,,0,트러블성,모공,블랙헤드,0,겨울쿨톤,,26,1157,10.0
2154,2154,퍼플n핑크,[슬기 Pick] 어뮤즈 듀 벨벳 (핑크 스퀘어 미러 증정),[옵션] 00 메테오트랙,,4.0,2022-09-04,2.0,2.0,3.0,3.0,,0,,,,0,,,26,1701,10.0
2155,2155,설코야,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2022-08-14,3.0,2.0,2.0,3.0,,0,지성,모공,블랙헤드,0,봄웜톤,,34,1116,10.0
2156,2156,알린이,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 721,5.0,2022-08-13,2.0,2.0,3.0,3.0,,0,,,,0,,,34,1221,10.0
2157,2157,울히,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2022-07-21,3.0,2.0,3.0,3.0,,0,복합성,모공,,0,봄웜톤,,34,1408,11.0
2158,2158,Sksk,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 625,4.0,2022-10-03,3.0,2.0,3.0,3.0,,0,,,,0,,,34,99,11.0
2159,2159,민감동,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,TOP 484,5.0,2021-06-25,3.0,1.0,3.0,3.0,,0,복합성,각질,다크서클,0,봄웜톤,,34,953,10.0
2160,2160,기린선생님,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-08-14,3.0,2.0,3.0,3.0,,0,,,,0,,,34,602,11.0
2161,2161,캐베베,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 563,4.0,2022-04-16,3.0,1.0,3.0,3.0,,0,복합성,각질,미백,0,여름쿨톤,,34,1626,10.0
2162,2162,랑해,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2021-01-22,3.0,3.0,3.0,3.0,,0,,,,0,,,34,804,12.0
2163,2163,k1234567,롬앤 글래스팅 워터 글로스,[옵션] 02 나이트마린,TOP 484,3.0,2020-03-27,3.0,1.0,2.0,2.0,,0,,,,1,,,34,300,8.0
2164,2164,오리부영,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-09-01,3.0,2.0,2.0,3.0,,0,건성,모공,홍조,0,웜톤,,34,1306,10.0
2165,2165,새,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 333,5.0,2021-11-28,2.0,1.0,2.0,3.0,,0,,,,0,,,34,1099,8.0
2166,2166,하우이,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,4.0,2022-09-15,3.0,2.0,3.0,3.0,,0,,,,1,,,34,1750,11.0
2167,2167,Heramy,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 721,5.0,2022-08-06,3.0,2.0,3.0,3.0,,0,복합성,미백,민감성,0,쿨톤,,34,41,11.0
2168,2168,수경이의하루,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-06-08,3.0,2.0,3.0,3.0,,0,,,,0,,,34,1145,11.0
2169,2169,그냥리치되고싶다,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 403,5.0,2021-03-24,3.0,2.0,3.0,2.0,,0,,,,0,,,34,594,10.0
2170,2170,nyoliveyoung,롬앤 글래스팅 워터 글로스,[옵션] 02 나이트마린,,5.0,2021-02-09,3.0,1.0,2.0,3.0,,0,민감성,모공,미백,0,가을웜톤,,34,378,9.0
2171,2171,터키사람,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 379,3.0,2022-09-25,2.0,2.0,3.0,3.0,,0,,,,0,,,34,1679,10.0
2172,2172,리리578,롬앤 글래스팅 워터 글로스,[옵션] 02 나이트마린,TOP 370,5.0,2022-05-24,3.0,3.0,3.0,3.0,,0,,,,0,,,34,842,12.0
2173,2173,마스크팩성애자,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-04-24,3.0,2.0,3.0,3.0,,0,,,,1,,,34,865,11.0
2174,2174,팩트만적을게,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 625,5.0,2022-03-02,3.0,3.0,3.0,3.0,,0,,,,1,,,34,1699,12.0
2175,2175,dbgpfl****,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 476,5.0,2022-02-15,2.0,2.0,3.0,3.0,,0,복합성,각질,모공,0,봄웜톤,,34,177,10.0
2176,2176,ddo0,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2021-09-02,3.0,2.0,2.0,2.0,,0,,,,0,,,34,183,9.0
2177,2177,Layla,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2021-07-14,2.0,2.0,3.0,3.0,,0,,,,0,,,34,57,10.0
2178,2178,두립스,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 895,5.0,2021-02-21,3.0,3.0,3.0,3.0,,0,,,,0,,,34,759,12.0
2179,2179,여행자,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2020-06-22,3.0,2.0,2.0,1.0,,0,,,,0,,,34,1270,8.0
2180,2180,싹이난감자,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-09-02,2.0,3.0,3.0,3.0,,0,,,,0,,,34,1179,11.0
2181,2181,kimziy****,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,TOP 135,5.0,2022-09-02,3.0,3.0,3.0,3.0,,0,,,,0,,,34,314,12.0
2182,2182,커피먹고싶당,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,TOP 43,3.0,2022-07-06,3.0,1.0,3.0,3.0,,0,,,,0,,,34,1629,10.0
2183,2183,Ciel,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 531,5.0,2020-06-11,3.0,2.0,2.0,2.0,,0,,,,1,,,34,29,9.0
2184,2184,팩트만적을게,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2020-03-25,3.0,1.0,3.0,3.0,,0,,,,1,,,34,1699,10.0
2185,2185,우유진,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-10-12,2.0,1.0,3.0,2.0,,0,,,,1,,,34,1404,8.0
2186,2186,호둥,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-10-03,3.0,1.0,3.0,3.0,,0,,,,1,,,34,1797,10.0
2187,2187,소꿉놀이,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-09-30,3.0,2.0,3.0,3.0,,0,건성,모공,미백,0,쿨톤,,34,1124,11.0
2188,2188,팩트만적을게,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-09-17,3.0,2.0,3.0,3.0,,0,,,,0,,,34,1699,11.0
2189,2189,헬로킽히,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-09-15,3.0,1.0,3.0,3.0,,0,,,,0,,,34,1785,10.0
2190,2190,redx****,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-09-09,3.0,2.0,3.0,3.0,,0,,,,1,,,34,403,11.0
2191,2191,올영박박,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 32,5.0,2022-08-24,3.0,2.0,3.0,3.0,,0,복합성,다크서클,모공,0,쿨톤,,34,1351,11.0
2192,2192,싹이난감자,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 32,5.0,2022-08-21,3.0,2.0,3.0,3.0,,0,,,,0,,,34,1179,11.0
2193,2193,sjy79****,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 43,5.0,2022-08-17,3.0,3.0,2.0,2.0,,0,건성,잡티,,0,웜톤,,34,441,10.0
2194,2194,mo****,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 43,5.0,2022-08-16,3.0,2.0,3.0,3.0,,0,,,,0,,,34,363,11.0
2195,2195,소비요정s,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,TOP 848,5.0,2022-07-20,3.0,2.0,2.0,2.0,,0,,,,0,,,34,1126,9.0
2196,2196,applec****,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-07-16,2.0,2.0,3.0,3.0,,0,,,,0,,,34,138,10.0
2197,2197,Layla,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-03-09,3.0,3.0,3.0,3.0,,0,,,,0,,,34,57,12.0
2198,2198,jihye284,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 379,5.0,2021-01-08,3.0,1.0,2.0,2.0,,0,,,,0,,,34,287,8.0
2199,2199,언니믿고사봐,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,TOP 419,5.0,2020-03-16,2.0,3.0,3.0,3.0,,0,민감성,모공,미백,0,가을웜톤,,34,1246,11.0
2200,2200,세리지니,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-10-13,3.0,2.0,3.0,3.0,,0,,,,0,,,34,1120,11.0
2201,2201,즥직,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 457,4.0,2022-10-10,3.0,3.0,3.0,3.0,,0,중성,모공,탄력,0,웜톤,,34,1540,12.0
2202,2202,오리백숙,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2022-08-18,3.0,2.0,2.0,3.0,,0,,,,0,,,34,1304,10.0
2203,2203,야아아아아오옹,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-08-15,3.0,2.0,2.0,2.0,,0,,,,1,,,34,1235,9.0
2204,2204,김치보끔밥,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-07-25,2.0,3.0,3.0,3.0,,0,,,,1,,,34,614,11.0
2205,2205,다롱다리,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-07-22,3.0,1.0,3.0,3.0,,0,,,,1,,,34,725,10.0
2206,2206,ccom,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,3.0,2022-07-12,3.0,1.0,2.0,3.0,,0,,,,0,,,34,156,9.0
2207,2207,mingzzzi,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 895,5.0,2022-06-29,3.0,1.0,3.0,3.0,,0,,,,0,,,34,357,10.0
2208,2208,쥬디쥬디,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-06-29,3.0,2.0,3.0,3.0,,0,,,,0,,,34,1534,11.0
2209,2209,짱이팡이,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 127,5.0,2022-03-10,3.0,1.0,3.0,3.0,,0,,,,1,,,34,1563,10.0
2210,2210,Heramy,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-02-28,2.0,2.0,2.0,3.0,,0,,,,0,,,34,41,9.0
2211,2211,헬로킽히,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 41,4.0,2022-02-18,3.0,1.0,3.0,3.0,,0,복합성,모공,민감성,0,쿨톤,,34,1785,10.0
2212,2212,뚜룬뚜룬,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 41,3.0,2022-01-11,2.0,2.0,2.0,2.0,,0,,,,0,,,34,788,8.0
2213,2213,마루맘,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 41,5.0,2022-10-15,2.0,2.0,3.0,3.0,,0,건성,각질,다크서클,0,가을웜톤,,34,863,10.0
2214,2214,나는여쿨라다,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-10-07,3.0,2.0,3.0,3.0,,0,,,,0,,,34,663,11.0
2215,2215,ㅎ최애크로플ㅎ,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,4.0,2022-10-05,3.0,2.0,3.0,3.0,,0,복합성,다크서클,모공,0,쿨톤,,34,530,11.0
2216,2216,호오,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-10-03,2.0,2.0,3.0,2.0,,0,,,,0,,,34,1804,9.0
2217,2217,배불,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,TOP 5,4.0,2022-10-01,3.0,2.0,2.0,2.0,,0,지성,모공,블랙헤드,0,봄웜톤,,34,988,9.0
2218,2218,luv9,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-09-27,2.0,3.0,3.0,3.0,,0,,,,0,,,34,343,11.0
2219,2219,안녕유니,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 616,5.0,2022-09-26,3.0,3.0,3.0,3.0,,0,,,,0,,,34,1217,12.0
2220,2220,왓다이아,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,4.0,2022-09-23,3.0,3.0,3.0,3.0,,0,트러블성,모공,잡티,0,여름쿨톤,,34,1384,12.0
2221,2221,그르미,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,TOP 258,5.0,2022-09-22,3.0,2.0,3.0,3.0,,0,,,,0,,,34,595,11.0
2222,2222,오딩이,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-08-28,3.0,2.0,3.0,3.0,,0,,,,1,,,34,1301,11.0
2223,2223,리뷰티,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 419,5.0,2022-08-14,2.0,1.0,3.0,3.0,,0,,,,1,,,34,849,9.0
2224,2224,미잉기,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,4.0,2022-07-07,3.0,2.0,3.0,3.0,,0,복합성,민감성,트러블,0,봄웜톤,,34,946,11.0
2225,2225,찌지유,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,TOP 484,5.0,2022-06-11,3.0,2.0,3.0,3.0,,0,,,,0,,,34,1575,11.0
2226,2226,acete****,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-05-22,3.0,1.0,3.0,3.0,,0,민감성,각질,모공,0,가을웜톤,,34,128,10.0
2227,2227,요거트다내꺼,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2022-05-04,3.0,2.0,3.0,3.0,,0,,,,0,,,34,1389,11.0
2228,2228,생글이,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 683,5.0,2022-03-25,3.0,1.0,2.0,3.0,,0,건성,잡티,,0,웜톤,,34,1109,9.0
2229,2229,also****,롬앤 글래스팅 워터 글로스,[옵션] 02 나이트마린,,5.0,2022-03-23,1.0,3.0,3.0,3.0,,0,,,,0,,,34,131,10.0
2230,2230,호둥,롬앤 글래스팅 워터 글로스,[옵션] 02 나이트마린,TOP 584,5.0,2022-02-26,3.0,2.0,3.0,3.0,,0,건성,각질,탄력,0,쿨톤,,34,1797,11.0
2231,2231,소꿉놀이,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 3,5.0,2022-02-22,3.0,3.0,3.0,3.0,,0,,,,0,,,34,1124,12.0
2232,2232,밤밤밤부린,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 512,4.0,2021-03-02,3.0,3.0,3.0,2.0,,0,,,,0,,,34,981,11.0
2233,2233,꺄륵꺄륵꺄르륵,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2021-02-13,3.0,2.0,3.0,3.0,,0,,,,0,,,34,631,11.0
2234,2234,솔찍리뷰,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 440,5.0,2021-01-14,2.0,3.0,3.0,3.0,,0,건성,모공,홍조,0,웜톤,,34,1140,11.0
2235,2235,꺄륵꺄륵꺄르륵,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,4.0,2021-01-04,3.0,2.0,3.0,2.0,,0,,,,0,,,34,631,10.0
2236,2236,두웅스,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,TOP 457,5.0,2020-04-02,3.0,2.0,3.0,3.0,,0,,,,1,,,34,763,11.0
2237,2237,몽글뚜,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2020-04-01,3.0,2.0,3.0,3.0,,0,,,,1,,,34,909,11.0
2238,2238,힁오몽,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,TOP 842,5.0,2022-10-10,3.0,3.0,3.0,2.0,,0,,,,1,,,34,1828,11.0
2239,2239,ilovegreen,롬앤 글래스팅 워터 글로스,[옵션] 00 메테오트랙,,5.0,2022-09-26,3.0,2.0,3.0,2.0,,0,,,,0,,,34,272,10.0
2240,2240,힁오몽,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,5.0,2022-09-20,2.0,2.0,2.0,2.0,,0,,,,0,,,34,1828,8.0
2241,2241,sy01****,롬앤 글래스팅 워터 글로스,[옵션] 01 산호크러쉬,,4.0,2022-09-15,2.0,3.0,3.0,3.0,,0,,,,0,,,34,466,11.0
2242,2242,색조장인,롬앤 글래스팅 워터 글로스,[옵션] 04 올데이 로즈,TOP 370,5.0,2022-09-15,3.0,2.0,3.0,2.0,,0,민감성,모공,미백,0,가을웜톤,,34,1104,10.0
2243,2243,꺄륵꺄륵꺄르륵,롬앤 글래스팅 워터 글로스,[옵션] 04 올데이 로즈,,5.0,2022-09-13,3.0,1.0,1.0,2.0,,0,,,,0,,,34,631,7.0
2244,2244,미즈옹,롬앤 글래스팅 워터 글로스,[옵션] [NEW]07 모브포유,TOP 41,5.0,2022-09-12,1.0,2.0,3.0,2.0,,0,중성,다크서클,미백,0,여름쿨톤,,34,948,8.0
2245,2245,Octiu1302,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 04 올데이 로즈,TOP 41,3.0,2022-09-06,3.0,2.0,3.0,2.0,,0,,,,0,,,5,71,10.0
2246,2246,gn4343,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] [NEW]07 모브포유,TOP 41,5.0,2022-09-01,3.0,3.0,3.0,1.0,,0,,,,0,,,5,230,10.0
2247,2247,뿌애잉,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 05 핑크포그,,5.0,2022-08-24,3.0,3.0,2.0,1.0,,0,,,,0,,,5,1077,9.0
2248,2248,Zen,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 06 하트포인트,,5.0,2022-09-01,3.0,3.0,3.0,1.0,,0,,,,0,,,5,122,10.0
2249,2249,gn4343,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 01 피치베베,,5.0,2022-08-20,3.0,2.0,3.0,1.0,,0,복합성,각질,모공,0,봄웜톤,,5,230,9.0
2250,2250,리뷰토끼,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 01 피치베베,TOP 895,5.0,2022-08-31,3.0,3.0,3.0,1.0,,0,,,,0,,,5,848,10.0
2251,2251,살구꽃잎,[NEW COLOR]클리오 쉬폰블러틴트,,,1.0,2022-10-06,3.0,2.0,2.0,2.0,,1,,,,1,,,5,1090,9.0
2252,2252,솔찍리뷰,[NEW COLOR]클리오 쉬폰블러틴트,,TOP 711,5.0,2022-09-10,2.0,3.0,3.0,1.0,,1,,,,0,,,5,1140,9.0
2253,2253,레온시아,[NEW COLOR]클리오 쉬폰블러틴트,,,3.0,2022-09-01,3.0,2.0,3.0,2.0,,1,,,,0,,,5,817,10.0
2254,2254,리뷰토끼,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 02 코랄 클레이,,5.0,2022-08-21,3.0,3.0,3.0,3.0,,0,지성,잡티,트러블,0,쿨톤,,5,848,12.0
2255,2255,울라불라불루짱,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 04 올데이 로즈,,5.0,2022-09-06,3.0,2.0,3.0,1.0,,0,,,,0,,,5,1406,9.0
2256,2256,집나간사자,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] [NEW]08 딥밀크티,TOP 41,3.0,2022-09-01,3.0,2.0,2.0,2.0,,0,,,,0,,,5,1555,9.0
2257,2257,밖에영,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] [NEW]07 모브포유,,5.0,2022-06-21,2.0,2.0,2.0,1.0,,0,,,,0,,,5,980,7.0
2258,2258,gn4343,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 02 코랄 클레이,TOP 531,5.0,2022-06-19,3.0,3.0,3.0,1.0,,0,지성,잡티,트러블,0,쿨톤,,5,230,10.0
2259,2259,뭉치치누냐,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 03 라즈베리번,,4.0,2022-06-16,3.0,1.0,2.0,2.0,,0,,,,0,,,5,925,8.0
2260,2260,갓지,[NEW COLOR]클리오 쉬폰블러틴트,,TOP 584,5.0,2022-09-19,2.0,2.0,2.0,2.0,,1,,,,1,,,5,542,8.0
2261,2261,밤여름,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 04 올데이 로즈,,5.0,2022-09-07,2.0,1.0,1.0,2.0,,0,복합성,모공,,0,봄웜톤,,5,982,6.0
2262,2262,까미깜이,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] [NEW]07 모브포유,,5.0,2022-09-05,1.0,2.0,3.0,1.0,,0,,,,0,,,5,624,7.0
2263,2263,레온시아,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 03 라즈베리번,TOP 755,5.0,2022-09-04,2.0,3.0,2.0,2.0,,0,민감성,미백,,0,가을웜톤,,5,817,9.0
2264,2264,꼬냥희,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] [NEW]07 모브포유,,3.0,2022-09-01,3.0,3.0,3.0,1.0,,0,,,,0,,,5,633,10.0
2265,2265,뷰티많이야,[NEW COLOR]클리오 쉬폰블러틴트,[옵션] 01 피치베베,,5.0,2022-08-04,3.0,3.0,3.0,2.0,,0,건성,다크서클,미백,0,웜톤,,5,1039,11.0
2266,2266,ㅇㅇㅁㅇㅇ,[NEW COLOR]클리오 쉬폰블러틴트,,,5.0,2022-07-03,3.0,3.0,3.0,2.0,,1,,,,0,,,5,529,11.0
